ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Barishal,1816513,Age specific fertility rate: 10-14,9.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360001,1360010,Region,Barishal,0,,0,1,FEFRTRWA10,BDDHS1994360001,1993-94,DHS,,,,,1.0
BGD,Chattogram/Sylhet,1803474,Age specific fertility rate: 10-14,3.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FEFRTRWA10,BDDHS1994360002,1993-94,DHS,,,,,1.0
BGD,Chattogram,1810075,Age specific fertility rate: 10-14,3.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360003,1360030,Region,..Chattogram,0,,0,1,FEFRTRWA10,BDDHS1994360003,1993-94,DHS,,,,,
BGD,Dhaka before 2015,1810055,Age specific fertility rate: 10-14,13.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FEFRTRWA10,BDDHS1994360005,1993-94,DHS,,,,,1.0
BGD,Khulna,1810116,Age specific fertility rate: 10-14,3.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360006,1360060,Region,Khulna,0,,0,1,FEFRTRWA10,BDDHS1994360006,1993-94,DHS,,,,,1.0
BGD,Rajshahi/Rangpur,6399868,Age specific fertility rate: 10-14,15.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A10,11763005,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FEFRTRWA10,BDDHS1994360007,1993-94,DHS,,,,,1.0
BGD,Barishal,1816514,Age specific fertility rate: 15-19,153.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360001,1360010,Region,Barishal,0,,0,1,FEFRTRWA15,BDDHS1994360001,1993-94,DHS,,,,,1.0
BGD,Chattogram/Sylhet,1803475,Age specific fertility rate: 15-19,106.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FEFRTRWA15,BDDHS1994360002,1993-94,DHS,,,,,1.0
BGD,Chattogram,1810076,Age specific fertility rate: 15-19,106.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360003,1360030,Region,..Chattogram,0,,0,1,FEFRTRWA15,BDDHS1994360003,1993-94,DHS,,,,,
BGD,Dhaka before 2015,1810056,Age specific fertility rate: 15-19,145.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FEFRTRWA15,BDDHS1994360005,1993-94,DHS,,,,,1.0
BGD,Khulna,1810117,Age specific fertility rate: 15-19,156.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360006,1360060,Region,Khulna,0,,0,1,FEFRTRWA15,BDDHS1994360006,1993-94,DHS,,,,,1.0
BGD,Rajshahi/Rangpur,6399869,Age specific fertility rate: 15-19,162.0,0,BD,Bangladesh,1994,BD1994DHS,FE_FRTR_W_A15,11763010,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FEFRTRWA15,BDDHS1994360007,1993-94,DHS,,,,,1.0
BGD,Barishal,1565682,Demand for family planning satisfied by modern methods,54.9,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360001,1360010,Region,Barishal,0,,0,1,FPNADMWPDM,BDDHS1994360001,1993-94,DHS,389.0,647.0,,,1.0
BGD,Chattogram/Sylhet,4930755,Demand for family planning satisfied by modern methods,39.7,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPNADMWPDM,BDDHS1994360002,1993-94,DHS,1376.0,1099.0,,,1.0
BGD,Chattogram,3256181,Demand for family planning satisfied by modern methods,39.7,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360003,1360030,Region,..Chattogram,0,,0,1,FPNADMWPDM,BDDHS1994360003,1993-94,DHS,1376.0,1099.0,,,
